anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	time	season	episode
1	1	5	0	3	1	5	1	2	1	12	2	9
2	3	3	0	0	1	3	0	1	0	13	2	9
0	3	2	0	2	1	6	0	2	0	14	2	9
1	1	1	0	2	0	14	0	8	1	15	2	9
0	0	4	0	2	0	2	0	1	0	16	2	9
0	2	4	0	1	0	5	0	3	0	17	2	9
0	2	7	0	3	0	7	0	1	0	18	2	9
0	2	3	0	3	0	1	0	2	0	19	2	9
0	1	2	0	2	1	0	0	2	0	20	2	9
1	0	8	0	1	0	11	0	5	0	21	2	9
1	0	3	0	0	1	9	1	0	0	22	2	9
3	0	4	0	3	0	10	0	4	0	23	2	9
1	1	5	1	0	1	9	0	4	1	24	2	9
0	0	2	0	0	0	2	0	4	0	25	2	9
0	0	1	0	1	0	0	0	2	0	26	2	9
0	0	1	0	0	0	0	0	2	0	27	2	9
1	2	1	0	0	1	4	0	1	0	28	2	9
0	1	0	0	0	0	5	1	0	0	29	2	9
0	7	2	0	1	0	9	2	1	0	30	2	9
0	2	4	0	2	0	9	0	12	1	31	2	9
1	3	2	0	3	1	14	0	5	1	32	2	9
0	1	5	0	5	1	3	0	2	0	33	2	9
1	0	1	0	0	0	0	0	1	1	34	2	9
1	1	2	0	1	0	0	0	1	1	35	2	9
0	0	2	0	0	1	4	1	1	0	36	2	9
0	0	2	2	2	1	7	0	1	0	37	2	9
0	0	3	0	1	0	9	0	2	0	38	2	9
3	3	3	0	3	2	5	1	0	0	39	2	9
0	0	0	0	0	0	1	0	0	0	40	2	9
0	0	0	0	0	0	0	0	0	0	41	2	9
5	1	5	0	2	2	2	0	4	4	42	2	9
2	2	0	0	0	2	0	0	0	0	43	2	9
0	0	5	0	4	1	8	1	3	0	44	2	9
0	1	6	0	5	0	4	0	2	0	45	2	9
1	0	3	0	1	0	3	0	6	2	46	2	9
1	0	2	0	0	3	6	0	0	0	47	2	9
3	3	3	0	0	3	8	2	1	0	48	2	9
0	1	2	0	1	0	5	0	0	0	49	2	9
0	0	3	1	0	0	5	0	1	0	50	2	9
0	0	0	0	0	0	1	0	2	0	51	2	9
1	0	8	0	8	0	8	0	1	1	52	2	9
0	3	4	0	0	0	3	0	2	0	53	2	9
0	1	3	0	0	0	4	0	2	1	54	2	9
0	0	1	0	0	0	3	0	2	0	55	2	9
0	0	0	0	0	0	3	0	1	0	56	2	9
0	0	0	0	0	0	9	0	0	0	57	2	9
0	0	0	0	0	0	0	1	0	0	58	2	9
0	3	8	1	9	0	10	0	8	1	0	2	10
1	2	10	0	4	1	10	0	5	0	1	2	10
0	0	0	0	0	0	1	0	0	0	2	2	10
0	0	0	0	0	0	0	0	0	0	3	2	10
0	3	3	1	0	0	6	0	0	0	4	2	10
0	0	5	0	1	0	4	0	1	0	5	2	10
1	2	5	1	0	1	12	0	3	0	6	2	10
0	0	5	1	2	0	13	0	5	0	7	2	10
1	3	9	0	3	1	7	1	5	0	8	2	10
1	3	2	0	1	1	9	0	2	1	9	2	10
0	2	6	4	3	1	10	1	5	0	10	2	10
0	0	2	0	6	0	17	0	1	0	11	2	10
0	1	1	0	0	0	6	0	6	1	12	2	10
1	1	3	0	4	0	6	0	4	1	13	2	10
1	2	4	0	5	0	12	0	6	1	14	2	10
1	0	5	0	3	1	4	1	6	1	15	2	10
0	2	7	0	0	0	13	0	2	0	16	2	10
0	0	1	0	2	0	2	0	1	0	17	2	10
0	0	4	0	1	0	7	0	3	1	18	2	10
0	2	5	0	0	0	8	0	1	1	19	2	10
6	8	1	0	1	5	7	1	4	1	20	2	10
1	3	4	1	2	1	2	0	1	0	21	2	10
1	1	5	0	0	1	4	0	1	0	22	2	10
0	1	5	0	5	0	7	0	3	0	23	2	10
0	2	4	1	1	0	10	1	6	0	24	2	10
2	4	6	1	4	0	13	0	7	2	25	2	10
2	1	8	4	1	2	7	0	4	2	26	2	10
1	0	5	0	4	0	3	1	2	0	27	2	10
4	7	8	0	5	3	8	3	6	2	28	2	10
1	5	6	1	1	0	7	0	8	1	29	2	10
0	3	9	1	4	0	8	0	2	0	30	2	10
0	4	3	0	3	1	6	0	5	0	31	2	10
3	2	6	0	2	2	6	0	3	1	32	2	10
2	3	3	0	0	1	7	0	1	1	33	2	10
1	1	2	1	0	1	2	1	1	0	34	2	10
0	0	0	0	0	0	0	0	0	0	35	2	10
0	0	0	0	0	0	3	0	0	0	36	2	10
0	0	1	0	1	0	0	0	1	0	37	2	10
0	1	6	0	3	0	9	0	7	0	38	2	10
0	3	6	0	2	0	8	0	2	0	39	2	10
0	0	0	0	0	0	2	0	0	0	40	2	10
0	0	1	0	0	0	4	0	0	0	41	2	10
1	3	6	0	2	2	5	1	1	0	42	2	10
0	1	3	0	0	0	6	0	3	0	43	2	10
0	0	0	0	0	0	2	0	0	0	44	2	10
0	0	3	2	0	0	2	0	4	0	45	2	10
0	0	0	1	0	0	0	0	1	0	46	2	10
1	0	5	0	3	1	9	1	2	0	47	2	10
0	0	1	0	0	0	4	0	1	0	48	2	10
0	1	2	0	2	0	2	0	2	0	49	2	10
0	0	1	0	0	0	0	0	0	0	50	2	10
0	1	1	0	0	0	4	0	1	0	51	2	10
0	0	2	0	0	0	7	0	0	0	52	2	10
1	1	0	0	0	1	1	0	2	0	53	2	10
0	1	0	0	0	0	11	0	1	1	54	2	10
0	0	0	0	0	0	0	0	0	0	55	2	10
0	0	0	0	0	0	0	0	0	0	0	3	1
0	0	1	0	0	0	0	0	0	0	1	3	1
0	0	0	0	0	0	1	0	0	0	2	3	1
1	2	3	0	0	1	7	0	0	0	3	3	1
0	0	0	0	0	0	0	0	0	0	4	3	1
0	0	0	0	0	0	0	0	0	0	5	3	1
0	0	2	0	2	0	7	0	0	0	6	3	1
0	0	1	0	1	0	9	0	0	0	7	3	1
0	2	0	0	2	0	5	0	3	0	8	3	1
0	0	0	0	3	0	8	0	0	0	9	3	1
0	1	6	0	4	0	7	0	2	0	10	3	1
0	0	1	0	0	0	3	0	0	0	11	3	1
0	1	3	0	3	0	5	0	1	0	12	3	1
0	0	2	0	0	0	4	0	1	0	13	3	1
0	1	5	0	2	0	1	0	0	0	14	3	1
1	1	2	1	1	2	4	0	4	1	15	3	1
1	1	4	1	2	2	13	0	6	0	16	3	1
0	1	2	0	3	2	10	1	0	0	17	3	1
4	2	9	0	6	3	8	0	4	0	18	3	1
0	0	3	0	1	1	6	0	1	0	19	3	1
0	0	1	0	0	0	0	0	3	0	20	3	1
0	0	0	0	0	0	0	0	1	0	21	3	1
0	2	4	0	0	0	3	0	3	0	22	3	1
4	4	6	0	2	4	5	1	1	0	23	3	1
0	3	3	0	2	0	5	0	2	0	24	3	1
1	2	1	1	0	0	5	0	1	0	25	3	1
0	0	0	0	1	1	3	1	2	0	26	3	1
0	0	6	0	2	0	5	0	0	0	27	3	1
0	0	2	2	0	1	3	0	0	0	28	3	1
0	3	0	0	0	0	7	0	0	0	29	3	1
0	0	5	3	0	0	9	0	9	1	30	3	1
1	2	6	1	1	2	5	1	2	3	31	3	1
1	2	5	1	1	1	2	0	2	1	32	3	1
3	2	7	2	2	3	5	1	1	0	33	3	1
0	1	1	1	1	0	3	0	2	0	34	3	1
2	3	3	0	1	2	14	0	2	0	35	3	1
0	1	4	0	2	0	2	0	2	0	36	3	1
0	0	6	3	5	0	5	0	4	1	37	3	1
0	0	1	0	2	0	3	0	0	0	38	3	1
0	0	0	0	0	0	1	0	0	0	39	3	1
2	3	1	0	0	1	11	0	4	0	40	3	1
0	1	0	0	1	0	4	0	0	0	41	3	1
2	4	4	0	2	1	5	0	3	0	42	3	1
0	1	3	0	4	0	3	0	3	0	43	3	1
0	0	4	0	1	0	4	0	1	0	44	3	1
0	0	2	0	4	0	7	0	2	0	45	3	1
0	3	1	0	1	0	5	0	0	0	46	3	1
1	2	1	0	0	0	6	0	3	0	47	3	1
1	2	7	1	3	1	13	0	2	0	48	3	1
0	0	5	1	1	0	12	0	1	1	49	3	1
0	0	4	0	2	0	8	0	2	1	50	3	1
1	3	1	1	0	1	1	0	0	0	51	3	1
0	0	1	0	2	0	1	0	1	0	52	3	1
1	1	3	0	2	1	4	0	0	0	53	3	1
1	0	8	0	0	1	1	0	0	0	54	3	1
1	1	6	0	5	1	4	0	2	0	55	3	1
0	0	1	0	2	1	8	1	1	0	56	3	1
1	1	0	0	0	1	0	0	0	0	57	3	1
0	1	7	1	2	0	3	0	1	0	58	3	1
0	0	0	0	0	0	0	0	0	0	59	3	1
0	1	8	0	5	0	11	0	6	0	0	3	2
1	1	3	1	0	1	5	0	1	0	1	3	2
0	0	0	0	0	0	0	0	0	0	2	3	2
0	0	1	0	1	0	0	0	0	0	3	3	2
0	4	2	0	1	0	1	0	5	0	4	3	2
0	1	6	1	0	0	4	0	1	0	5	3	2
0	2	5	0	2	0	6	1	3	1	6	3	2
0	0	3	0	1	0	5	0	2	0	7	3	2
0	0	7	0	3	1	7	1	5	1	8	3	2
0	2	4	0	3	1	9	1	3	0	9	3	2
1	1	4	0	2	2	10	0	5	1	10	3	2
0	0	4	0	3	1	6	1	2	0	11	3	2
0	1	6	0	0	0	10	0	3	1	12	3	2
0	1	7	0	3	0	10	0	0	1	13	3	2
0	0	1	0	2	0	7	0	3	0	14	3	2
0	0	6	1	4	0	3	0	0	0	15	3	2
0	1	2	0	5	0	5	0	2	0	16	3	2
1	2	8	0	1	1	19	3	5	0	17	3	2
0	1	7	1	2	0	6	0	3	0	18	3	2
0	1	2	0	2	0	14	0	4	0	19	3	2
2	1	4	1	3	1	14	1	0	0	20	3	2
1	1	4	1	1	1	9	0	0	0	21	3	2
1	1	4	0	1	3	9	0	2	0	22	3	2
1	0	8	0	4	1	2	0	1	0	23	3	2
2	3	6	1	2	3	3	0	3	0	24	3	2
0	1	5	1	3	1	5	1	3	0	25	3	2
2	1	2	0	1	0	13	0	6	1	26	3	2
3	3	2	0	0	2	4	0	2	0	27	3	2
0	2	2	0	2	0	2	0	0	0	28	3	2
0	2	0	0	0	0	1	0	1	0	29	3	2
0	3	1	0	0	0	8	0	4	0	30	3	2
0	4	2	0	0	0	3	0	1	0	31	3	2
0	1	0	0	1	0	1	0	0	0	32	3	2
0	0	2	0	0	0	2	0	1	0	33	3	2
1	2	6	0	0	1	12	0	4	2	34	3	2
0	1	1	0	0	0	8	0	0	0	35	3	2
0	0	1	0	2	1	3	1	0	2	36	3	2
0	2	6	0	3	0	5	0	8	1	37	3	2
0	0	3	0	0	0	5	0	1	0	38	3	2
3	1	2	0	3	2	5	1	6	2	39	3	2
0	1	1	0	3	2	14	1	4	0	40	3	2
0	0	2	0	1	0	1	0	0	2	41	3	2
0	2	2	0	3	0	8	0	2	1	42	3	2
0	1	4	1	3	1	8	0	0	0	43	3	2
1	1	8	0	4	1	7	0	1	0	44	3	2
2	0	3	0	0	1	4	0	2	0	45	3	2
0	1	4	0	1	0	2	0	1	0	46	3	2
0	2	0	0	0	0	17	0	3	0	47	3	2
2	0	2	0	0	0	4	0	1	0	48	3	2
1	1	0	0	0	1	1	0	1	0	49	3	2
1	2	2	0	2	1	15	0	2	0	50	3	2
0	0	4	0	0	0	9	0	2	0	51	3	2
2	3	5	0	4	1	10	0	5	1	52	3	2
0	0	6	0	3	0	2	0	2	1	53	3	2
2	1	6	0	3	0	6	1	4	2	54	3	2
0	2	2	0	0	0	8	0	1	0	55	3	2
0	1	2	0	1	0	1	0	2	0	56	3	2
0	2	0	0	1	0	5	0	0	0	57	3	2
1	1	8	0	4	0	9	0	3	0	58	3	2
0	0	0	0	0	0	0	0	0	0	59	3	2
2	4	5	0	0	2	8	0	5	0	0	3	3
2	4	2	0	2	0	4	1	2	1	1	3	3
0	0	0	0	0	0	0	0	0	0	2	3	3
2	1	7	0	0	2	11	0	0	0	3	3	3
1	0	5	0	0	1	10	0	3	0	4	3	3
0	1	6	0	4	2	8	0	3	0	5	3	3
0	0	2	0	0	0	5	0	1	0	6	3	3
0	0	2	0	2	1	16	0	3	0	7	3	3
1	2	6	0	2	2	10	1	4	2	8	3	3
0	1	6	1	2	0	15	0	2	0	9	3	3
0	1	11	0	3	0	13	0	1	0	10	3	3
1	5	8	0	3	2	17	0	0	0	11	3	3
1	1	6	0	2	1	9	0	3	1	12	3	3
2	0	1	1	0	1	4	1	0	1	13	3	3
2	5	1	0	2	2	5	0	2	0	14	3	3
0	2	6	0	2	0	7	0	0	0	15	3	3
0	1	2	0	1	0	3	0	1	0	16	3	3
0	1	4	0	0	0	6	0	1	0	17	3	3
0	0	0	0	1	0	0	0	0	0	18	3	3
0	4	2	1	6	1	3	0	5	0	19	3	3
1	3	0	0	1	1	5	0	3	0	20	3	3
0	0	1	0	0	0	3	1	1	0	21	3	3
0	2	2	0	2	1	5	1	1	0	22	3	3
0	3	1	0	1	0	5	0	5	1	23	3	3
0	0	0	0	0	0	2	0	1	0	24	3	3
0	0	0	0	0	0	2	0	0	0	25	3	3
0	0	2	0	0	1	1	1	0	0	26	3	3
0	3	3	0	0	0	0	0	2	0	27	3	3
0	2	4	0	1	0	5	0	0	0	28	3	3
2	2	2	0	3	1	7	0	2	0	29	3	3
4	7	4	1	8	3	11	0	4	0	30	3	3
3	2	1	0	2	0	10	0	1	0	31	3	3
1	0	3	0	3	1	4	0	0	0	32	3	3
3	1	6	0	0	3	6	0	1	0	33	3	3
0	0	1	0	0	0	4	0	1	0	34	3	3
1	4	5	2	3	2	14	1	3	0	35	3	3
2	3	6	1	3	3	6	1	0	0	36	3	3
0	2	2	0	2	0	7	0	1	0	37	3	3
1	1	3	0	0	0	14	0	3	1	38	3	3
3	4	7	0	2	3	8	0	0	0	39	3	3
0	0	2	0	3	0	9	0	2	0	40	3	3
0	0	7	1	2	0	9	1	2	1	41	3	3
0	3	1	0	0	0	6	0	2	0	42	3	3
0	3	5	0	1	0	13	0	1	0	43	3	3
0	0	0	0	0	0	0	1	0	0	44	3	3
0	0	0	0	0	0	2	0	0	0	45	3	3
1	0	1	0	0	0	0	0	2	1	46	3	3
0	0	0	0	0	0	0	0	0	0	47	3	3
0	3	4	1	2	0	2	0	3	0	48	3	3
1	0	2	0	1	0	3	0	5	0	49	3	3
1	2	2	0	2	0	2	0	1	0	50	3	3
1	1	7	0	3	1	8	0	5	1	51	3	3
2	1	4	0	3	3	9	1	0	0	52	3	3
1	1	5	0	1	0	4	1	1	1	53	3	3
0	0	1	0	1	0	5	0	3	0	54	3	3
0	0	7	1	2	0	8	0	2	0	55	3	3
0	0	1	1	0	0	0	0	0	0	56	3	3
0	1	5	0	2	0	12	1	1	1	0	3	4
0	0	3	1	1	0	3	0	4	0	1	3	4
0	0	0	0	0	0	0	0	0	0	2	3	4
0	0	3	0	1	0	2	0	5	1	3	3	4
0	1	1	0	1	0	3	0	1	0	4	3	4
0	0	0	0	0	0	2	0	0	0	5	3	4
1	0	1	2	1	0	7	0	4	0	6	3	4
2	0	7	0	4	2	6	0	1	0	7	3	4
1	2	5	0	2	1	6	1	4	0	8	3	4
1	1	8	0	2	1	6	0	0	0	9	3	4
1	0	2	0	1	0	4	1	4	1	10	3	4
0	1	4	0	4	0	14	0	1	0	11	3	4
0	0	0	0	0	0	8	0	1	0	12	3	4
0	0	0	0	0	0	1	0	2	0	13	3	4
0	1	10	0	4	0	6	0	4	0	14	3	4
0	2	3	0	2	4	10	1	2	1	15	3	4
0	3	3	3	3	1	2	1	3	0	16	3	4
1	2	8	1	1	1	12	0	6	0	17	3	4
1	4	9	0	1	2	8	1	2	0	18	3	4
0	2	2	0	1	0	8	0	0	0	19	3	4
0	1	6	0	5	0	3	0	3	0	20	3	4
0	2	12	0	4	0	6	0	2	0	21	3	4
0	0	3	0	3	0	4	0	4	0	22	3	4
1	0	4	0	0	1	11	0	5	0	23	3	4
0	1	3	0	2	1	2	0	1	0	24	3	4
1	0	2	0	0	1	1	0	2	0	25	3	4
0	2	0	0	0	0	2	0	0	0	26	3	4
1	2	1	0	1	2	8	0	2	1	27	3	4
0	0	0	0	0	0	2	0	0	0	28	3	4
4	2	3	0	0	2	7	0	0	0	29	3	4
0	0	2	2	1	0	8	0	3	0	30	3	4
0	2	5	1	5	0	9	0	6	0	31	3	4
0	0	5	3	2	0	13	0	4	0	32	3	4
2	0	5	1	2	2	7	0	2	0	33	3	4
3	3	4	0	4	4	13	1	7	0	34	3	4
0	0	6	0	2	0	13	0	4	1	35	3	4
0	0	5	0	2	0	7	0	0	0	36	3	4
3	3	4	1	1	2	14	1	3	1	37	3	4
1	1	6	1	2	1	15	0	2	0	38	3	4
0	2	4	1	1	0	6	0	0	0	39	3	4
1	2	3	0	1	0	10	0	1	0	40	3	4
0	2	3	0	1	0	7	0	0	1	41	3	4
2	2	3	1	2	0	4	0	1	0	42	3	4
2	1	5	1	3	1	2	0	5	1	43	3	4
0	2	0	0	0	0	3	0	1	0	44	3	4
1	0	0	0	0	0	4	0	0	0	45	3	4
1	2	0	1	1	1	5	0	7	1	46	3	4
2	4	5	0	0	2	9	0	0	0	47	3	4
1	6	7	1	0	0	5	0	6	0	48	3	4
2	4	6	0	4	0	5	0	2	1	49	3	4
0	1	1	1	3	0	6	0	3	0	50	3	4
0	2	1	0	1	0	3	0	2	0	51	3	4
1	1	5	0	2	1	2	0	2	0	52	3	4
0	0	0	0	0	0	0	0	1	0	53	3	4
0	0	0	0	0	0	0	0	0	0	54	3	4
0	0	0	0	0	0	0	0	0	0	55	3	4
0	0	0	0	0	0	0	0	0	0	56	3	4
1	1	11	1	3	2	7	1	3	1	0	3	5
0	2	0	0	0	0	2	0	0	1	1	3	5
0	0	1	0	1	0	2	0	1	0	2	3	5
0	0	0	0	0	0	0	0	0	0	3	3	5
0	0	0	0	0	0	0	0	0	0	4	3	5
1	1	2	0	2	0	6	1	0	1	5	3	5
0	1	6	0	2	0	3	0	2	1	6	3	5
1	1	3	0	3	0	6	0	1	0	7	3	5
2	0	1	0	2	0	0	1	2	1	8	3	5
0	0	0	0	1	0	0	0	2	0	9	3	5
0	1	3	0	2	0	6	0	2	0	10	3	5
0	1	3	0	3	1	11	1	3	0	11	3	5
1	2	2	0	1	1	3	0	3	1	12	3	5
1	0	2	0	1	2	3	0	1	0	13	3	5
0	1	3	1	1	0	2	0	2	0	14	3	5
2	2	3	0	1	0	3	0	1	0	15	3	5
0	0	3	0	0	0	8	0	2	0	16	3	5
1	3	5	1	5	2	19	0	10	1	17	3	5
3	4	8	2	2	3	15	0	5	0	18	3	5
1	3	7	1	2	0	13	0	3	0	19	3	5
0	4	5	0	4	1	10	0	2	0	20	3	5
0	0	6	4	2	0	1	0	1	0	21	3	5
0	1	4	0	2	0	6	0	1	0	22	3	5
2	2	8	0	2	3	7	1	3	0	23	3	5
5	6	10	0	3	5	3	0	2	0	24	3	5
3	1	4	0	2	1	7	0	1	0	25	3	5
0	2	2	0	1	0	0	0	1	0	26	3	5
0	0	2	1	1	0	5	0	3	0	27	3	5
2	0	8	1	2	0	7	0	9	1	28	3	5
0	2	2	0	3	0	2	0	2	0	29	3	5
0	0	2	0	2	1	3	1	0	0	30	3	5
0	2	3	0	4	3	7	3	0	0	31	3	5
0	1	2	1	1	0	4	0	0	0	32	3	5
1	0	2	0	0	1	3	1	1	0	33	3	5
2	0	3	0	1	1	6	0	0	0	34	3	5
0	0	1	0	0	0	3	0	0	0	35	3	5
1	3	1	0	0	0	7	0	4	0	36	3	5
1	0	6	0	2	1	6	0	5	1	37	3	5
2	1	5	1	1	4	5	2	3	0	38	3	5
0	0	3	2	2	0	2	0	2	0	39	3	5
0	2	4	0	4	0	4	0	1	0	40	3	5
0	1	2	0	1	0	5	0	1	0	41	3	5
0	1	3	1	3	0	11	0	0	1	42	3	5
1	1	3	0	2	1	6	0	6	2	43	3	5
2	3	6	0	3	2	8	0	3	0	44	3	5
2	0	0	0	1	1	3	0	0	0	45	3	5
0	2	5	0	1	0	0	1	0	0	46	3	5
3	1	9	1	6	2	11	1	6	1	47	3	5
1	0	6	1	1	0	9	0	0	0	48	3	5
2	1	1	1	2	2	7	0	2	0	49	3	5
0	0	9	2	4	0	6	0	6	0	50	3	5
1	1	5	0	0	0	8	0	2	0	51	3	5
0	2	4	0	4	0	11	1	2	0	52	3	5
0	1	3	3	0	0	8	0	4	1	53	3	5
0	0	6	0	1	2	11	3	4	0	54	3	5
2	1	5	1	1	4	14	1	2	0	55	3	5
2	3	4	2	4	2	12	0	5	1	56	3	5
0	1	5	0	2	0	2	0	0	0	57	3	5
0	0	0	0	0	0	7	0	1	0	58	3	5
0	0	0	0	0	0	0	0	0	0	59	3	5
0	2	0	0	0	0	1	0	2	0	0	3	6
0	1	0	0	1	0	3	0	2	0	1	3	6
2	1	1	1	0	2	2	0	4	0	2	3	6
0	0	4	0	1	4	2	4	4	0	3	3	6
0	0	3	0	1	0	5	2	5	0	4	3	6
1	2	3	0	4	2	9	5	13	1	5	3	6
0	1	3	0	0	0	8	1	1	0	6	3	6
0	0	0	0	0	0	2	0	0	0	7	3	6
0	0	1	1	0	0	1	0	0	0	8	3	6
0	4	2	0	2	0	8	0	4	0	9	3	6
0	0	2	0	3	0	5	0	2	0	10	3	6
0	3	3	0	2	0	4	0	0	0	11	3	6
1	0	3	0	1	1	2	1	2	1	12	3	6
0	2	1	0	2	0	7	0	5	1	13	3	6
0	0	1	0	1	0	2	0	2	0	14	3	6
0	0	0	0	0	0	2	0	0	0	15	3	6
0	2	2	0	5	0	1	0	0	0	16	3	6
1	0	3	0	1	0	1	0	3	1	17	3	6
1	3	1	0	1	1	3	0	1	0	18	3	6
0	3	2	0	2	0	3	0	0	0	19	3	6
0	1	3	1	2	0	7	0	1	0	20	3	6
1	6	3	0	2	1	3	0	5	0	21	3	6
0	0	1	0	0	1	1	0	0	0	22	3	6
0	0	0	0	0	0	0	0	1	1	23	3	6
0	2	2	0	0	0	2	0	0	0	24	3	6
0	3	0	0	1	0	8	0	3	0	25	3	6
1	1	1	0	0	0	8	0	2	0	26	3	6
1	1	1	0	0	0	3	0	2	1	27	3	6
1	2	2	0	0	1	2	0	3	0	28	3	6
0	0	1	0	1	0	2	0	0	0	29	3	6
4	0	3	0	0	0	5	0	0	0	30	3	6
2	1	4	0	1	1	8	1	3	1	31	3	6
3	3	4	0	1	3	5	0	2	0	32	3	6
0	2	4	0	4	1	2	1	4	0	33	3	6
2	2	5	0	3	6	9	4	2	0	34	3	6
0	1	8	0	3	0	5	0	2	0	35	3	6
3	3	11	0	1	2	5	0	4	1	36	3	6
0	0	7	1	1	0	10	0	3	0	37	3	6
0	1	13	1	3	0	8	0	1	0	38	3	6
0	0	5	2	6	1	7	1	1	0	39	3	6
0	0	4	0	3	1	8	1	2	0	40	3	6
0	0	8	1	3	0	6	0	2	0	41	3	6
1	1	3	0	1	2	3	0	2	0	42	3	6
0	0	0	0	0	0	0	0	0	0	43	3	6
1	0	0	0	0	0	0	0	0	0	44	3	6
0	0	1	0	0	0	3	0	0	0	45	3	6
0	1	2	1	2	1	4	2	1	0	46	3	6
0	0	1	0	1	2	5	1	1	0	47	3	6
1	1	7	5	0	0	6	1	3	1	48	3	6
1	1	5	0	2	1	7	0	1	0	49	3	6
1	0	4	0	2	0	6	0	2	2	50	3	6
0	0	5	2	1	0	5	0	1	0	51	3	6
1	2	4	0	2	1	3	0	5	0	52	3	6
2	1	0	0	0	1	7	0	2	0	53	3	6
2	2	3	0	4	2	3	0	5	0	54	3	6
0	1	1	0	0	0	11	0	2	0	55	3	6
0	1	1	0	1	0	4	0	2	0	56	3	6
0	0	0	0	0	0	0	0	0	0	57	3	6
1	3	5	0	2	3	8	1	4	1	0	3	7
0	1	6	0	1	0	3	0	2	0	1	3	7
0	0	1	0	0	0	1	0	1	0	2	3	7
0	1	3	0	4	0	9	0	8	0	3	3	7
2	0	1	0	0	0	5	0	3	0	4	3	7
0	1	4	0	4	1	12	1	2	0	5	3	7
0	0	1	0	0	0	2	0	1	0	6	3	7
2	1	3	0	1	2	5	1	1	1	7	3	7
1	1	1	0	1	1	4	0	1	0	8	3	7
1	0	1	0	1	0	5	1	6	2	9	3	7
0	1	3	0	2	0	9	0	3	0	10	3	7
0	0	3	1	1	0	14	0	3	0	11	3	7
0	0	11	1	1	1	14	0	3	0	12	3	7
1	2	5	0	12	2	18	0	1	0	13	3	7
0	1	4	0	4	1	13	1	3	0	14	3	7
1	1	9	1	5	0	10	0	8	1	15	3	7
0	0	5	0	1	0	4	0	1	0	16	3	7
0	1	3	0	1	0	8	0	0	0	17	3	7
0	1	6	1	1	0	4	0	5	0	18	3	7
0	1	3	1	1	0	4	0	3	0	19	3	7
0	0	5	0	3	1	3	0	1	0	20	3	7
0	0	4	0	3	0	5	0	4	1	21	3	7
1	4	3	0	2	1	10	0	0	0	22	3	7
1	3	7	0	5	1	9	1	1	0	23	3	7
1	1	3	0	0	1	9	0	3	0	24	3	7
0	0	2	1	2	0	6	0	1	0	25	3	7
1	1	1	1	3	0	17	0	5	2	26	3	7
1	0	1	0	5	0	1	0	4	1	27	3	7
0	1	2	0	0	0	8	0	2	0	28	3	7
0	1	4	0	2	0	1	0	2	0	29	3	7
0	3	3	0	4	0	9	0	3	0	30	3	7
2	1	0	1	2	2	6	0	2	0	31	3	7
1	0	2	0	0	1	3	0	1	0	32	3	7
0	2	2	0	1	0	1	0	0	0	33	3	7
0	1	5	0	0	0	9	0	3	0	34	3	7
0	0	0	0	0	0	4	0	0	0	35	3	7
1	1	0	0	0	1	1	0	2	0	36	3	7
0	0	3	0	1	0	3	0	3	0	37	3	7
0	1	0	0	0	0	5	0	1	0	38	3	7
0	0	1	0	1	0	2	0	6	2	39	3	7
0	0	2	0	0	0	3	4	0	0	40	3	7
0	3	2	0	7	0	17	0	3	0	41	3	7
1	0	3	1	0	1	7	0	0	0	42	3	7
1	2	3	0	2	0	5	0	4	0	43	3	7
0	3	0	0	0	0	5	0	2	0	44	3	7
0	0	5	0	1	1	14	1	0	0	45	3	7
0	3	6	1	2	0	14	0	1	0	46	3	7
0	1	3	1	1	0	4	0	1	0	47	3	7
0	2	3	0	2	0	7	0	1	0	48	3	7
2	3	5	0	7	2	14	0	4	1	49	3	7
0	1	3	0	3	0	8	0	5	0	50	3	7
2	4	1	0	2	2	6	0	1	0	51	3	7
1	2	5	1	3	1	8	0	2	0	52	3	7
3	4	9	4	4	0	10	0	3	3	53	3	7
1	1	1	0	0	0	4	0	2	1	54	3	7
1	2	3	1	0	1	2	0	1	0	55	3	7
0	0	0	0	0	0	0	0	0	0	56	3	7
0	0	0	0	0	0	0	0	0	0	57	3	7
0	1	6	1	4	0	9	0	4	0	0	3	8
3	3	4	0	4	3	9	0	4	0	1	3	8
0	0	0	0	0	0	0	0	0	0	2	3	8
0	0	0	0	0	0	0	0	0	0	3	3	8
0	0	0	0	1	0	3	0	0	0	4	3	8
2	0	4	0	5	1	11	0	3	0	5	3	8
2	0	8	0	1	0	4	0	5	2	6	3	8
0	0	10	0	4	0	9	0	8	4	7	3	8
1	0	3	0	3	1	6	0	4	2	8	3	8
3	4	12	0	5	3	12	0	3	0	9	3	8
0	1	3	0	0	1	12	1	3	1	10	3	8
0	0	3	0	0	0	6	0	0	0	11	3	8
0	0	2	0	2	0	8	0	2	0	12	3	8
1	3	4	0	1	0	4	0	3	1	13	3	8
0	1	1	0	0	1	4	0	4	0	14	3	8
1	4	6	1	9	1	5	0	2	0	15	3	8
0	1	6	0	8	0	11	0	4	0	16	3	8
3	2	4	0	5	2	5	0	1	0	17	3	8
3	1	2	1	0	1	5	0	8	4	18	3	8
4	3	5	0	4	3	9	0	9	2	19	3	8
0	0	1	0	0	0	1	0	0	0	20	3	8
0	1	2	1	4	0	6	0	0	0	21	3	8
0	1	4	0	0	0	8	0	4	0	22	3	8
