baratheon	greyjoy	lannister	martell	stark	targaryen	tyrell	time	episode	season
0	0	0	0	0	0	0	58	7	6
0	0	0	0	0	0	0	59	7	6
0	0	0	0	0	0	0	0	8	6
0	0	0	0	0	0	0	1	8	6
0	0	0	0	0	0	0	2	8	6
0	0	1	0	0	0	0	3	8	6
0	0	0	0	0	0	0	4	8	6
0	0	0	0	0	0	0	5	8	6
0	0	0	0	0	0	0	6	8	6
0	0	0	0	0	0	0	7	8	6
0	0	0	0	0	0	0	8	8	6
0	0	0	0	0	0	0	9	8	6
0	0	0	0	0	0	0	10	8	6
0	0	0	0	0	0	0	11	8	6
0	0	1	0	0	0	0	12	8	6
0	0	0	0	0	0	0	13	8	6
0	0	1	0	0	0	0	14	8	6
0	0	0	0	0	0	0	15	8	6
0	0	0	0	1	0	0	16	8	6
0	0	2	0	1	0	0	17	8	6
0	0	0	0	0	0	0	18	8	6
0	0	1	0	0	0	0	19	8	6
0	0	0	0	0	0	0	20	8	6
0	0	2	0	2	0	0	21	8	6
0	0	0	0	0	0	0	22	8	6
0	0	0	0	0	0	0	23	8	6
0	0	1	0	0	0	1	24	8	6
0	0	1	0	0	0	1	25	8	6
0	0	0	0	0	0	0	26	8	6
0	0	0	0	0	0	0	27	8	6
0	0	0	0	0	0	0	28	8	6
0	0	0	0	0	0	0	29	8	6
0	0	0	0	0	0	0	30	8	6
0	0	0	0	0	0	0	31	8	6
0	0	0	0	0	0	0	32	8	6
0	0	0	0	1	0	0	33	8	6
0	0	2	0	1	0	0	34	8	6
0	0	1	0	0	0	0	35	8	6
0	0	0	0	0	0	0	36	8	6
0	0	0	0	0	0	0	37	8	6
0	0	0	0	0	0	0	38	8	6
0	0	0	0	0	0	0	39	8	6
0	0	0	0	0	0	0	40	8	6
0	0	0	0	0	0	0	41	8	6
0	0	0	0	0	0	0	42	8	6
0	0	0	0	0	0	0	43	8	6
0	0	0	0	0	0	0	44	8	6
0	0	0	0	0	0	0	45	8	6
0	0	0	0	0	0	0	46	8	6
0	0	0	0	0	0	0	47	8	6
0	0	0	0	0	0	0	48	8	6
0	0	0	0	0	0	0	49	8	6
0	0	0	0	0	0	0	50	8	6
0	0	0	0	0	0	0	51	8	6
0	0	0	0	0	0	0	52	8	6
0	0	0	0	0	0	0	53	8	6
0	0	0	0	0	0	0	54	8	6
0	0	0	0	0	0	0	55	8	6
0	0	0	0	0	0	0	56	8	6
0	0	0	0	1	0	0	57	8	6
0	0	0	0	0	0	0	58	8	6
0	0	0	0	0	0	0	59	8	6
0	0	0	0	0	0	0	0	9	6
0	0	0	0	0	0	0	1	9	6
0	0	0	0	0	0	0	2	9	6
0	0	1	0	0	0	0	3	9	6
0	0	1	0	0	0	0	4	9	6
0	0	0	0	0	0	0	5	9	6
0	0	0	0	0	0	0	6	9	6
0	0	0	0	0	0	0	7	9	6
0	0	0	0	0	0	0	8	9	6
0	0	0	0	0	0	0	9	9	6
0	0	0	0	0	0	0	10	9	6
0	0	0	0	0	0	0	11	9	6
0	0	0	0	0	0	0	12	9	6
0	0	0	0	0	0	0	13	9	6
0	0	0	0	0	0	0	14	9	6
0	0	0	0	0	0	0	15	9	6
2	0	0	0	0	0	0	16	9	6
0	0	0	0	0	0	0	17	9	6
0	0	0	0	3	0	0	18	9	6
0	0	0	0	0	0	0	19	9	6
2	0	0	0	0	0	0	20	9	6
1	0	0	0	0	0	0	21	9	6
0	0	0	0	0	0	0	22	9	6
0	0	0	0	0	0	0	23	9	6
0	0	0	0	0	0	0	24	9	6
0	0	0	0	0	0	0	25	9	6
0	0	0	0	0	0	0	26	9	6
0	2	1	0	0	0	0	27	9	6
0	2	0	0	0	0	0	28	9	6
0	0	0	0	0	0	0	29	9	6
0	0	0	0	0	0	0	30	9	6
0	0	0	0	0	0	0	31	9	6
0	0	0	0	0	0	0	32	9	6
0	0	0	0	0	0	0	33	9	6
0	0	0	0	0	0	0	34	9	6
0	0	0	0	0	0	0	35	9	6
0	0	0	0	0	0	0	36	9	6
0	0	0	0	0	0	0	37	9	6
0	0	0	0	0	0	0	38	9	6
0	0	0	0	0	0	0	39	9	6
0	0	0	0	0	0	0	40	9	6
0	0	0	0	0	0	0	41	9	6
0	0	0	0	0	0	0	42	9	6
0	0	0	0	0	0	0	43	9	6
0	0	0	0	0	0	0	44	9	6
0	0	0	0	0	0	0	45	9	6
0	0	0	0	0	0	0	46	9	6
0	0	0	0	0	0	0	47	9	6
0	0	0	0	0	0	0	48	9	6
0	0	0	0	0	0	0	49	9	6
0	0	0	0	0	0	0	50	9	6
0	0	0	0	0	0	0	51	9	6
0	0	0	0	0	0	0	52	9	6
0	0	0	0	0	0	0	53	9	6
0	0	0	0	0	0	0	54	9	6
0	0	0	0	0	0	0	55	9	6
0	0	0	0	0	0	0	56	9	6
0	0	0	0	0	0	0	57	9	6
0	0	0	0	0	0	0	58	9	6
0	0	0	0	0	0	0	59	9	6
