anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk	season	episode
lies:1,wars:1	good:1,wars:1	sister:1			lies:1,wars:1	good:1,rhaegar:1				15	6	3
										16	6	3
						better:2,than:1		thousand:1		17	6	3
			stabbed:1			what:1,that:1				18	6	3
	return:2	maybe:2,past:1,many:1,man:1		many:1,man:1		that:2,what:1,already:1,wind:1				19	6	3
		man:1		man:1		won:2,what:1				20	6	3
										21	6	3
										22	6	3
										23	6	3
						that:1		how:1		24	6	3
	today:1	making:1,breaking:1	climbed:1,room:1			what:1,look:1,have:1,that:1,lovely:1,happy:1		how:2,without:1,lovely:1,those:1,though:1		25	6	3
unsullied:2	body:1,soldiers:1	sons:3,brought:1,make:1,makes:1			unsullied:2	that:4,what:1,like:1,have:1,happy:1,harpy:1,than:1		who:1		26	6	3
	soldiers:1,ladies:1,good:1	brown:1,make:1,son:1		boy:2,ladies:1,children:1		that:4,handsome:1,good:1,won:1,have:1,happy:1,true:1,luck:1		how:1,those:1,big:1	danger:1	27	6	3
		passage:1,woman:1,mother:1,son:1		woman:1		booked:1,already:1,either:1,have:1		though:2,how:1,without:1,passage:1	passage:1	28	6	3
unsullied:1	good:2	patrol:4,thinking:1,talking:1,pass:1			unsullied:1	what:5,that:3,good:2,great:1		should:3,who:1,pass:1	pass:1	29	6	3
		make:1,master:1,drinking:1,man:1	rooms:1	girls:1,children:1,man:1		that:3,play:3,great:1,either:1,fun:1,true:1		who:1		30	6	3
unsullied:1,execute:1	good:1	masters:3,drinking:3,paying:1,march:1,maybe:1,make:1,execute:1,past:1,sons:1		statement:1	unsullied:1	play:2,have:2,good:1,funds:1,wonderful:1,took:1,harpy:1		without:2,how:1,who:1		31	6	3
	good:1	masters:3,may:2,mother:2,many:1,remain:1		many:1,men:1		better:2,good:1,spoke:1,than:1,free:1,looks:1		how:2,birds:2,trust:1,who:1		32	6	3
	return:1,today:1,candied:1			mention:1		sweets:2,that:2,better:1,funny:1,what:1,like:1,happened:1		birds:1,should:1		33	6	3
	understood:1	sparrow:2,exactly:1,march:1,extent:1				what:2,like:1,that:1,has:1,haven:1,grace:1		birds:2		34	6	3
forward:1	forward:1,good:1	making:1,reason:1	highgarden:1		forward:1	have:2,good:1,look:1,that:1,charges:1,won:1,has:1		who:2,naked:1,birds:1,without:1	dangerous:1	35	6	3
abomination:1		king:1,imprisonment:1,family:1,married:1,past:1,experiment:1,mother:1,small:1,margaery:1	addressed:1,family:1	experiment:1,imprisonment:1	confusing:1	what:1,best:1,have:1,thank:1	confusing:1	bit:1		36	6	3
mad:2	blood:1	king:4,make:3,commander:2,mad:2,small:2,kingsguard:2,maester:1,uncle:1,martell:1		commander:2,statement:1,women:1	mad:2	have:3,that:2,what:1,grand:1,had:1,best:1		house:1,who:1		37	6	3
		mother:1				that:1,like:1,have:1,grace:1				38	6	3
cut:1		mother:3,king:1,marched:1,extent:1,unclean:1		atonement:1	sins:2	that:4,hair:1,great:1,twin:1,true:1,what:1,grace:1	sins:2	who:3,naked:1,whole:1		39	6	3
	falsehood:1	mother:3,mothers:1		men:1,women:1		love:2,that:2,great:1,than:1		how:2,love:2,falsehood:1,else:1		40	6	3
made:1	gods:1	may:1,make:1,made:1,mother:1		atonement:1	made:1	what:2,already:1,had:1,great:1,accept:1,grace:1,either:1,than:1				41	6	3
	gods:3,good:2	kings:1,part:1,except:1,mother:1		himself:1		good:2,best:1,true:1,than:1,accept:1,grandfather:1				42	6	3
		sister:1,brothers:1,family:1,mother:1	family:1			had:1		who:2		43	6	3
	dead:2,die:1	may:1,brothers:1,brother:1		girl:1		had:1,half:1		hound:1		44	6	3
	dead:1					that:2,funny:1		short:1,who:1,else:1		45	6	3
				girl:2		like:1				46	6	3
				girl:2		has:2,truly:1				47	6	3
	blood:1					share:1,change:1		house:1,who:1		48	6	3
fuckers:2,warden:2	warden:2,dying:1	past:1,many:1,poisoned:1,seeking:1	warden:2	many:1	warden:2	have:4,beloved:1,hadn:1,winterfell:1,that:1,than:1,like:1		fuckers:2,house:1,beloved:1,those:1	fuckers:2	49	6	3
fuck:2,fucking:1,warden:1	warden:1	king:1,impasse:1,fucking:1,maybe:1,man:1,bannerman:1	warden:1	girl:1,bannerman:1,man:1	kissing:1,warden:1	won:2,that:1,hand:1,better:1,either:1,winterfell:1,than:1,hope:1	kissing:1	fuck:2,trust:2,horde:1,honored:1,fucking:1,house:1,who:1,impasse:1,bit:1,honor:1,hope:1	fuck:2,fucking:1,impasse:1	50	6	3
				boy:1,girl:1		likes:1,like:1,that:1		how:1,who:1		51	6	3
			home:1					home:1		52	6	3
	alive:1,died:1	mother:1,commander:1		commander:1		harbor:1,had:1,have:1	write:1	shouldn:1,choice:1		53	6	3
fought:1		brought:1,make:1			lost:1	knowing:1,had:1		choice:1		54	6	3
										55	6	3
	bodies:1							should:2		56	6	3
whatever:1						what:1,whatever:1,have:1				57	6	3
										58	6	3
										59	6	3
		mandark:1		mandark:1						0	6	4
										1	6	4
warm:1	warm:1	brothers:1	hardhome:1		warm:1	what:2,that:2,hardhome:1		how:1,hardhome:1		2	6	4
										3	6	4
	good:1	make:1		kidney:1		winterfell:1,good:1,have:1		those:1,should:1		4	6	4
	good:1	thinking:1,sulking:1,make:1		myself:1,children:1	idiot:1	have:2,great:1,good:1,played:1,fun:1,what:1,change:1		how:2,ass:1,thousands:1	ass:1	5	6	4
warden:1	warden:1	remains:1,many:1,brothers:1,family:1,pack:1	home:3,warden:1,family:1	many:1,men:1	since:1,warden:1	have:2,what:1,that:1,winterfell:1,save:1,happened:1	since:1	home:3,ghost:1,should:1,how:1		6	6	4
fought:1		commands:1		lady:2,boy:1,myself:1,commands:1	lost:1	that:2,than:1,hanged:1,have:1		thought:1		7	6	4
assassinated:1,executed:1	bloodmagic:1	past:2,kingsguard:1,bloodmagic:1,executed:1		lady:1	assassinated:1	what:3,happened:3,that:1	assassinated:1	assassinated:1,who:1	assassinated:1	8	6	4
		uncle:1	petyr:1							9	6	4
		exactly:2,many:1,taking:1,man:1,married:1	home:3	many:1,men:1,judgment:1,man:1,yourself:1	crossing:1	shared:1,winterfell:1,has:1,greatest:1,that:1	crossing:1	home:3,whom:1,birds:1,how:1,else:1		10	6	4
wars:1	wars:1	make:1,capable:1,uncle:1,mother:1,commander:1	petyr:1	commander:1	wars:1	what:1,have:1,shall:1,career:1,has:1,chance:1		trust:2,house:1		11	6	4
	good:1	make:1,man:1,expect:1,brother:1,commander:1		commander:1,man:1	cousin:1	has:3,good:1,won:1,that:1,spoken:1,winterfell:1,fine:1	cousin:1	should:1		12	6	4
dwarf:2	dwarf:2,good:1	make:3,masters:2,many:1,diplomatic:1,experience:1		many:1	dwarf:2,single:1	that:3,has:2,great:1,good:1,shall:1,what:1	single:1	how:2,horrors:1,institution:1,trust:1,somehow:1,honor:1	institution:1	13	6	4
westward:1	return:1,westward:1	master:2,path:1,make:1,man:1		women:1,men:1,children:1,man:1	since:1,westward:1	have:2,that:1,free:1,haven:1,hair:1,won:1,has:1,chains:1,than:1,change:1	since:1	those:2,thousands:1,tits:1	tits:1	14	6	4
cut:2	return:1	sons:2,exchange:1				support:2,that:2,harpy:2,fine:2,what:1,exchange:1,accept:1,better:1,hope:1		slaveholders:1,without:1,hope:1		15	6	4
	good:1,today:1,died:1	sisters:1,brothers:1,parting:1,excellent:1				freedom:2,what:1,good:1,perhaps:1,chance:1,wine:1		taste:1,bit:1,honored:1,should:1		16	6	4
unsullied:1,made:1	returns:1,return:1	masters:1,made:1,mother:1,make:1,exactly:1,commander:1,part:1,imagine:1	room:1	commander:1	unsullied:1,made:1	have:2,chains:1,took:1,that:1		trust:2,how:1,nudho:1,chose:1		17	6	4
lies:1				men:1	lies:1	respect:2		who:1,those:1		18	6	4
war:1	war:1,today:1	masters:1,working:1,human:1,underestimate:1		self:2,men:1,human:1	war:1	that:5,look:3,what:1,save:1,misshapen:1		trust:3,short:2,horror:2,should:2,trustworthy:1,whore:1		19	6	4
		maybe:1,make:1,man:1,makes:1,andal:1		man:1	sad:1	what:1,hard:1,fine:1,that:1		chose:1		20	6	4
	died:1,godsway:1,dead:1	market:2,man:2	forbidden:2	man:2,child:1	lose:1	what:2,that:2,khaleen:2,have:2,khaleesi:1,khal:1,win:1,khals:1	sacred:1	who:2,forbidden:2,horse:1		21	6	4
		asking:1,market:1		myself:1		happens:2,what:2,hand:1				22	6	4
						have:1		should:1		23	6	4
										24	6	4
	body:1	looking:1				looking:1		whole:1		25	6	4
										26	6	4
	alive:1					than:1,have:1,that:1				27	6	4
										28	6	4
made:1	died:1	seeking:3,family:2,made:1,exclusion:1,man:1,brother:1,maligning:1	family:2	ornamentation:1,man:1	made:1,sin:1	that:2,finery:1,what:1,fine:1,took:1	sin:1,ornamentation:1	shoes:2,shop:1,those:1,else:1		29	6	4
privilege:1		pair:1,path:1,paid:1,imagine:1	graveyard:1	myself:2	privilege:1,close:1,single:1	better:1,liked:1,book:1	single:1,dozens:1	hours:1,taste:1		30	6	4
lying:1	food:1,bodies:1	passed:2,next:1	graveyard:1	girls:1,women:1	sins:1,lying:1	fine:3,wine:2,what:1,already:1,that:1,share:1,had:1,pretty:1,woke:1	sins:1	passed:2,else:1	passed:2	31	6	4
lies:1		part:1,maintain:1	struggle:1	myself:1,women:1	closer:1,lies:1	what:1,wine:1,had:1,than:1,that:1		who:1,shoes:1		32	6	4
		brother:1						who:1		33	6	4
		make:1,family:1	family:1			that:4,have:2,win:2,care:2,what:1,either:1		house:1		34	6	4
		small:2,king:2,maester:1,sparrow:1		predicament:2	advising:1	that:2,grace:2,what:1,thank:1,support:1,wisdom:1,have:1,grand:1	predicament:2,advising:1	how:1,without:1		35	6	4
		margaery:3,past:2,king:1,paramount:1,sparrow:1,thinking:1,mother:1,small:1,man:1		man:1	since:1	have:2,careful:2,what:1,has:1,look:1,like:1	since:1		dangerous:1	36	6	4
		kings:2,sparrow:2,margaery:1,command:1,mother:1		command:1	unimportant:1	respect:3,has:2,spoken:1,what:1,like:1				37	6	4
	understood:1	king:4,sparrow:2,mother:2,working:1,small:1,margaery:1,speaking:1	confidence:1			has:3,have:2,knowing:1,confidence:1,spoke:1,what:1,confined:1,respect:1,shamed:1		trust:2,thought:1,authority:1,bicker:1		38	6	4
	good:1,custody:1	margaery:3,king:2,sparrow:1,expressly:1,make:1,kingdoms:1	forbidden:1	atonement:1	sins:1	that:3,happen:2,has:1,good:1,have:1,hands:1,agree:1	sins:1	forbidden:1,should:1		39	6	4
hate:2,war:1	die:2,good:1,custody:1,dead:1,war:1	many:3,king:1,sparrow:1,margaery:1,sparrows:1,matter:1,son:1		many:3,tommen:1	war:1	have:3,what:2,hate:2,good:1,that:1,took:1,better:1,than:1		whole:1		40	6	4
	dead:1		home:1					home:1		41	6	4
	good:1,dead:1,died:1	brother:2,broke:2		men:3		look:2,broke:2,good:1,that:1				42	6	4
	dead:1,died:1	king:2,kingsmoot:1,matter:1				what:3,that:2,happen:1,look:1,have:1		should:2,thought:1,else:1,show:1,those:1		43	6	4
		man:1		man:1		that:1		who:1		44	6	4
	good:1	may:1,family:1	family:1			have:2,what:1,good:1,chains:1,that:1				45	6	4
	good:1	talking:1		boys:1,men:1		that:3,what:2,good:1,like:1,hard:1,had:1,better:1,than:1				46	6	4
								how:1,who:1		47	6	4
	food:1	commander:2		commander:2		what:1,that:1				48	6	4
raping:1	soldiers:1	skin:2,past:1,kind:1,woman:1,sister:1,brother:1,man:1		woman:1,man:1		have:2,kind:1,lovers:1,winterfell:1		lovers:1,thousands:1,raping:1		49	6	4
warden:2	warden:2,dead:1	many:2,march:1,brother:1,talking:1	warden:2	many:2,men:1,children:1	warden:2	winterfell:2,have:2,that:2,has:1		how:2		50	6	4
families:1,warden:1	warden:1	brother:1,son:1	home:1,warden:1		families:1,warden:1	has:1,winterfell:1,save:1,true:1,have:1		home:1		51	6	4
										52	6	4
										53	6	4
										54	6	4
										55	6	4
										56	6	4
										57	6	4
		mandark:1		mandark:1						58	6	4
										59	6	4
										0	6	5
										1	6	5
				lady:2	worst:1	unharmed:1,winterfell:1,had:1,have:1,happy:1		how:2		2	6	5
	rode:1				idiot:1	what:3,unharmed:1,liked:1,like:1				3	6	5
cut:1,made:1	body:1,ladies:1	underestimated:1,made:1,pains:1,imagine:1,maybe:1,brothel:1		ladies:1,lady:1	made:1	what:4,that:1		else:2,thought:1,those:1,horrible:1		4	6	5
cut:1,whatever:1	die:2	family:2	family:2	yourself:1		that:3,what:2,won:1,whatever:1,freed:1		who:2,shouldn:1		5	6	5
		brother:3,remains:1,may:1,uncle:1,seeking:1	brynden:1			what:2,has:1,have:1,that:1,half:1,great:1				6	6	5
			home:1			ready:1		home:1,should:1		7	6	5
	ladies:1			ladies:1,men:1,lady:1		has:1				8	6	5
	god:1	many:3,masters:1,man:1,exchange:1		many:3,girl:3,men:2,desires:2,man:1		has:1,free:1,exchange:1		how:2,who:2,house:1		9	6	5
				herself:1,girl:1,lady:1		hairy:1,great:1,has:1,chance:1,hall:1		big:1,who:1,whore:1		10	6	5
	die:1,good:1	brought:1,king:1,son:1	bed:1	men:1		hand:2,wine:2,what:1,good:1,love:1,winter:1,that:1,swine:1,hands:1,winds:1,happened:1,fine:1,grace:1,look:1		who:2,should:2,whom:1,without:1,love:1		11	6	5
	die:2,bloody:1	demand:1		demand:1		what:4,that:3,won:1,chair:1,hand:1			bloody:1	12	6	5
	good:3	may:1,king:1,man:1,spared:1		man:1		good:3,save:2,what:1,shall:1,tywin:1,had:1,truly:1,have:1	mercy:1	should:2,show:2,trusted:1		13	6	5
warts:2,fucking:1,wart:1	warts:2,wart:1	king:1,parts:1,fucking:1,small:1,make:1,man:1	appetite:1	man:1	warts:2,wart:1	what:2,love:2,better:1,that:1,true:1,had:1,hand:1		love:2,fucking:1,bianca:1,appetite:1,cock:1	fucking:1,appetite:1,rehearse:1,cock:1	14	6	5
	good:1	intimate:2,may:2,matter:1,woman:1,poison:1,man:1		girl:4,lady:2,woman:1,children:1,man:1		good:1,like:1,that:1,have:1,ready:1,has:1,hall:1,wine:1		who:1		15	6	5
	god:1,dead:1	matter:1,paid:1,many:1		girl:2,many:1,lady:1		better:1,has:1,that:1		who:1		16	6	5
										17	6	5
cut:1,war:1,made:1	god:1,war:1,today:1	king:1,made:1,makes:1		men:1	made:1,war:1		sacred:1	whom:1,who:1,choose:1		18	6	5
made:1	god:2,returned:1	king:1,made:1,pay:1,kingdoms:1,mark:1,woman:1,exist:1,many:1,male:1		many:1,woman:1,male:1	made:1	great:1,has:1,had:1,that:1,shall:1		raids:1		19	6	5
warrior:1	warrior:1	many:1,son:1		many:1	warrior:1	what:1,have:1,that:1		those:1		20	6	5
fuck:1		prisoner:1,managed:1		managed:1,yourself:1		better:1,have:1		cock:1,fuck:1	cock:1,fuck:1	21	6	5
execute:1,wars:1	return:1,wars:1	king:1,execute:1,woman:1,uncle:1,explains:1,man:1		woman:1,man:1	wars:1	loved:1,what:1,win:1,had:1,glad:1,care:1		loved:1,who:1		22	6	5
hates:1		person:1,except:1		person:1		that:4,great:2,like:1,glory:1,hard:1,having:1,have:1,grand:1,ready:1,has:1,than:1,hates:1		who:3,how:2,chopped:1,dick:1,combined:1	dick:1	23	6	5
		may:1,king:1,kingdoms:1,paid:1				that:1		big:1,cock:1	cock:1	24	6	5
follies:1	god:1,dead:1,die:1	may:1,king:1,speaking:1			follies:1	what:1,harder:1,have:1,shall:1				25	6	5
	die:2,dead:2	may:2				what:2				26	6	5
			homes:1			save:1,won:1,best:1		chop:1,homes:1		27	6	5
		woman:1,man:1		woman:1,man:1		saved:1		thousand:1		28	6	5
						that:2,happens:1,what:1,love:1,either:1		how:1,love:1		29	6	5
	good:1,return:1	command:2,andal:1,commands:1,kingdoms:1		command:2,yourself:2,commands:1		love:1,good:1,khaleesi:1,have:1		love:1		30	6	5
		pact:2,many:2,masters:2,sons:1		many:2,men:1	since:2	have:2,that:2,has:1,harpy:1,free:1	since:2	how:2,hold:1		31	6	5
war:1	good:2,war:1	brought:3,resist:1,sons:1,mother:1			war:1	good:2,have:2,like:1,that:1,freedom:1,harpy:1,better:1,has:1,chains:1,best:1		who:4,trust:1		32	6	5
		personal:1,extent:1,experience:1,remake:1		personal:1		that:2,thank:1,chains:1,has:1,had:1,freed:1,hoped:1		how:1,who:1,somehow:1,hoped:1		33	6	5
war:2,made:1	war:2	many:2,masters:1,made:1,mother:1		many:2	sins:2,war:2,made:1	has:2,great:1,haven:1	sins:2	thousands:1		34	6	5
	good:1	man:2,king:1,make:1,excellent:1		man:2,men:1,women:1		had:3,that:2,good:1,support:1,hard:1,winterfell:1,has:1,than:1		honest:2,trust:1,chosen:1,who:1,whole:1,should:1		35	6	5
made:1		reason:2,made:1,parts:1		child:1	made:1	what:3,supporters:1,that:1,hand:1,helping:1,happen:1,has:1,happened:1		chosen:1		36	6	5
						what:1,true:1,spoke:1,have:1		should:2,who:1		37	6	5
										38	6	5
						what:1				39	6	5
										40	6	5
	hodor:2	king:1,mark:1			close:1	ready:1,what:1,has:1		hodor:2		41	6	5
		manderlys:1,pardon:1		lady:2,manderlys:1,men:1		winterfell:2,knowing:1,already:1,that:1,had:1,hang:1,either:1,have:1		houses:1,choice:1,without:1,how:1		42	6	5
	hornwood:1	may:2,small:1,mazin:1,skinned:1,family:1,many:1,son:1	family:1	many:1,men:1,children:1,remembers:1	lost:1	harbor:1,win:1,than:1,have:1,glover:1	dozen:1	how:1,bit:1,hornwood:1,glover:1,houses:1		43	6	5
	good:1	uncle:3		men:1,lady:1		has:3,that:2,great:1,good:1,look:1,support:1,had:1,what:1,winning:1,winterfell:1,like:1		how:2,without:1,houses:1		44	6	5
	brooding:1,bloodmagic:1	woman:2,brother:2,paid:1,looking:1,matter:1,brooding:1,bloodmagic:1,man:1		woman:2,man:1		that:3,better:1,looking:1,already:1,like:1,perhaps:1		trustworthy:1,how:1,bit:1,trust:1,though:1		45	6	5
made:3	good:1	made:3		myself:1	made:3	like:3,good:1,best:1,thank:1		bit:1		46	6	5
	good:1,bloody:1	comman:1,commander:1		comman:1,commander:1	close:2	good:1,luck:1		should:1	bloody:1	47	6	5
	hodor:4,blood:1	maybe:1	home:3			that:2,like:1		hodor:4,home:3,butter:1,how:1	butter:1	48	6	5
	hodor:2							hodor:2		49	6	5
	hodor:3,gods:1	kingsroad:1		yourself:1				hodor:3		50	6	5
				yourself:1		win:1,have:1,that:1				51	6	5
warg:2	hodor:16,die:2,warg:2				warg:2	have:3		hodor:16		52	6	5
	hodor:6							hodor:6		53	6	5
						has:1				54	6	5
	hodor:2					what:1		hodor:2		55	6	5
		matter:1,son:1				what:1		hold:8		56	6	5
								hold:16		57	6	5
	hodor:6							hold:6,hodor:6		58	6	5
										59	6	5
										0	6	6
										1	6	6
										2	6	6
		sister:1								3	6	6
										4	6	6
										5	6	6
	dead:1									6	6	6
made:1	introducing:1,odd:1	person:1,maple:1,made:1,expect:1,family:1	family:1	person:1	made:1	that:3,better:1,than:1		else:1,title:1	title:1	7	6	6
	good:1,bloody:1	make:1,parchment:1,family:1,man:1	family:1	myself:1,parchment:1,grandchild:1,man:1		that:3,what:2,good:1,like:1,grandchild:1,hoped:1		how:1,hoped:1	bloody:1	8	6	6
hello:1	gods:1	woman:1,mother:1		woman:1		wonderful:1,look:1	talla:1,hello:1	thought:1	hello:1	9	6	6
hello:1		grandmother:1,may:1,marry:1,mother:1,son:1		lady:1		grandmother:1,lovely:1,have:1,that:1,has:1,happy:1	talla:1,hello:1	lovely:1,hold:1	hello:1	10	6	6
		exhausted:1,maybe:1	bedrooms:1			exhausted:1,what:1,like:1,have:1,that:1		scholar:1,dickon:1,choose:1	dickon:1	11	6	6
	gods:2	margaery:1,mother:1				gentleness:1,like:1,behalf:1,truly:1		who:1,those:1	dangerous:1	12	6	6
		sparrow:1		atonement:1		have:5,better:2,than:2,what:1,mistreated:1,spoken:1,grace:1		thought:1,how:1		13	6	6
mad:2,made:1	good:2	person:3,mad:2,looking:1,talking:1,made:1		person:3,yourself:1	mad:2,made:1	what:3,good:2,looking:1,best:1		hovels:1,though:1		14	6	6
lies:2	good:2	brother:2,many:1		many:1,myself:1	lies:2,sins:1	good:2,love:2,what:1,relief:1,that:1,had:1	soul:1,sins:1	those:3,love:2,how:1,erase:1,who:1		15	6	6
	gods:1					hard:1,have:1				16	6	6
	today:1	venison:1				haven:1,that:1		tasty:1		17	6	6
	good:2	brought:1,imagine:1,man:1	yards:1	man:1		good:2,that:1	rabbits:1	shot:1,rabbits:1		18	6	6
		maester:1,mother:1,commander:1		commander:1		that:2,have:1,already:1,thank:1,chain:1,care:1		how:1,who:1		19	6	6
	return:1,buried:1	man:2,maester:1,make:1,managed:1		man:2,achievements:1,men:1,managed:1		better:1,great:1,books:1		thought:1,horse:1,honor:1		20	6	6
warrior:1,war:1	warrior:1,war:1	kingdoms:1,son:1			warrior:1,war:1	than:2,greater:1,save:1,either:1,have:1		how:1		21	6	6
made:1	die:1	son:2,made:1,family:1	family:1		made:1	that:3,thanks:1,have:1,handful:1,took:1,hall:1		house:1,who:1,horn:1,hosting:1,whore:1,else:1		22	6	6
		son:1,making:1,woman:1,overestimated:1,mother:1	home:1,appetite:1	boy:1,woman:1,yourself:1	lost:1	that:2,what:1,fine:1,half:1	talla:1	home:1,appetite:1,dishonor:1,whore:1,dishonors:1	appetite:1	23	6	6
	good:1					that:3,treat:2,good:1,have:1		horn:1,horrible:1		24	6	6
	good:2					what:2,good:2				25	6	6
		sister:2,mother:1				what:3,better:1,won:1,looks:1,have:1,that:1				26	6	6
	gods:1,undying:1,bloody:1	king:2,margaery:1,uncle:1,family:1	family:1			shall:2,hail:2,love:1,thank:1,sweet:1,share:1,won:1,wine:1		toast:1,love:1	bloody:1	27	6	6
	die:1	poisoned:1,uncle:1,poison:1,son:1	golden:1			that:1				28	6	6
	grief:1,gods:1,dead:1	pain:1		boy:1	lost:1	sweet:1,free:1,hope:1		hope:1		29	6	6
hell:1				child:1		tywin:1,what:1,greatest:1,that:1	hell:1	who:1	hell:1	30	6	6
	ladies:1,good:1			gentlemen:1,ladies:1,lady:1		that:2,gentlemen:1,good:1,winter:1,sweet:1,shake:1,thank:1		bianca:1,those:1		31	6	6
	good:2,audience:1,died:1	painted:1,many:1,next:1,pay:1,songs:1		many:1,girl:1,myself:1		like:2,good:2,have:2,what:1,lovers:1,play:1,looked:1,players:1		how:1,lovers:1		32	6	6
	good:1	eyebrows:1,person:1,expressive:1,son:1		person:1		change:2,what:1,good:1,have:1,wonderful:1,loves:1,than:1,like:1	mercy:2	how:1,without:1,loves:1,who:1		33	6	6
		animals:2,thinking:1		lady:1		have:4,what:3,loved:2,sweet:2,than:2,love:1,value:1,alike:1,has:1		loved:2,love:1,tits:1,should:1	tits:1	34	6	6
	dead:1					what:1,careful:1,have:1,that:1		who:1,whole:1		35	6	6
		expected:1,many:1		many:1,girl:1		shame:1,had:1				36	6	6
		company:1				has:1,halt:1		hour:1		37	6	6
madness:2,forward:1,lied:1	forward:1,gods:1,stood:1	madness:2,margaery:1,march:1,brother:1		children:1	madness:2,lied:1,forward:1,sinner:1,sins:1,sin:1	has:2,had:1	sinner:1,sins:1,holy:1,sin:1	house:1,holy:1		38	6	6
		king:1,company:1		herself:1		disgraced:1,halt:1		house:1		39	6	6
	gods:2,die:2	margaery:2,king:1,matter:1,sparrow:1		tommen:1		have:2,that:2,great:1,already:1,won:1,happen:1		authority:3,house:2		40	6	6
	today:1	margaery:1		atonement:1	sins:1	has:1,already:1,true:1	sins:1			41	6	6
						harmony:1	holy:1	holy:1		42	6	6
beaten:1		king:1,margaery:1,kingdoms:1		tommen:1		happening:2,what:2,twin:1,glory:1,that:1				43	6	6
	gods:2	kingsguard:2,king:1,walking:1,matter:1,many:1,commander:1		many:1,commander:1	since:1	have:4,chair:1,that:1	mercy:1,since:1	naked:1,house:1,who:1		44	6	6
