anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	time	season	episode
						thank:1				16	4	6
trick:2,tricking:1			home:1			loyal:1,good:1				17	4	6
						loyal:1,lovely:1				18	4	6
	dead:1	brother:2				reward:2,treat:1				19	4	6
			bath:1		scared:1	loyal:1				20	4	6
										21	4	6
						love:1		love:1		22	4	6
				men:1		play:1,good:1,important:1	lord:1			23	4	6
										24	4	6
										25	4	6
offended:1				man:1		hopes:1,thank:1,value:1,grace:1	prayed:1,prayers:1			26	4	6
										27	4	6
cruelly:1		father:4,families:1,family:1	families:1,family:1	children:2,citizens:1		gratitude:1,honored:1,thank:1,proudest:1,beauty:1,beloved:1,honor:1,innocent:1,grace:1	crucified:2,pray:1			28	4	6
	burial:1,funeral:1,burials:1	father:1		men:1,children:1	vultures:1	wise:1,graces:1,grace:1	rite:1,temple:1,crucified:1			29	4	6
	burial:1,bury:1,buried:1	father:2,son:1				grace:2,loved:1,thank:1,dignity:1,peace:1,well:1	temple:1	loved:1		30	4	6
						great:1,determined:1,honor:1	lord:3			31	4	6
stupid:1,fuck:1	slaughtered:1	sons:1	residence:1	baby:1,girl:1		generous:1,strong:1,luck:1	lord:1,mormont:1	fuck:1	fuck:1	32	4	6
battlefield:1,stupid:1,war:1,insulting:1	die:1,war:1	son:1	bedroom:1	child:2,man:1	war:1,insulting:1,worried:1	grace:2,devoted:1,win:1,won:1,impressive:1	lord:1,mormont:1			33	4	6
				man:1		certainly:1,good:1	lord:5			34	4	6
	die:1			people:1	lost:1	beautiful:1,well:1,like:1				35	4	6
offended:1				boys:2,girls:2,people:2		interested:2,trust:1,like:1,interesting:1,won:1,hope:1,lovely:1,glad:1				36	4	6
						free:1				37	4	6
		father:2			disappoint:1	well:1				38	4	6
			house:4	men:1			lord:2			39	4	6
punish:1			house:1							40	4	6
blame:1,defense:1,kill:1,mad:1,idiot:1,threatened:1,vicious:1	kill:1,died:1	wife:1	bakers:1,room:1	lady:1	idiot:1,defense:1,kill:1,vicious:1,mad:1	safely:1,grace:1				41	4	6
threatened:1,killed:1,poison:1	killed:1				killed:1	grand:1	demon:1			42	4	6
poison:2,killed:1	corpse:1,killed:1	wife:1			killed:1,wrongfully:1	grand:1	spiriting:1			43	4	6
battle:1,poisons:1,confronted:1,poison:1		brother:1		child:1	hurt:1	joy:1,good:1,safe:1,happy:1				44	4	6
attack:1,battlements:1					whores:1	courage:1,pleased:1,thank:1,grace:1,inspire:1		whores:1		45	4	6
dangerous:1,threat:1	death:1,dying:1	father:1				like:1	lord:2			46	4	6
					sadly:1	certain:1	lord:2			47	4	6
murder:2,punished:2,hated:1,killed:1,mad:1	murder:2,death:1,killed:1	brother:1,family:1,son:1	family:1		killed:1,mad:1	won:1				48	4	6
killer:1,battles:1	dies:1,killer:1	nephews:1,family:1,grandson:1,son:1	family:1		killer:1	well:1				49	4	6
		father:1,family:1	family:1	woman:1,children:1			mercy:1			50	4	6
		father:2				agreed:1,trust:1,well:1,promised:1	mercy:1			51	4	6
										52	4	6
murdering:1,revenge:1	murdering:1	wife:1,father:1,brother:1,mother:1		man:2,lady:1	revenge:1	true:1,honest:1				53	4	6
hated:3,blamed:1,poison:1	deaths:1	wife:1	maid:2	man:1	whore:2	happy:1,grand:1	lord:1,lordship:1	whore:2		54	4	6
fuck:2						like:3,kissed:1	lord:1	fuck:2,kissed:1	fuck:2	55	4	6
kill:1	kill:1	married:1	bed:1		kill:1,whore:1	please:1,promised:1		whore:1		56	4	6
poisoned:1,kill:1	kill:1	father:1			worthless:1,kill:1	innocent:1	confess:4			57	4	6
bastard:1,defense:1,kill:1,lying:1,vicious:1,poison:1	die:1,kill:1				kill:1,defense:1,whores:1,vicious:1,lying:1	gladly:1,relief:1		whores:1	bastard:1	58	4	6
murder:1	murder:1									59	4	6
						playing:1				0	4	7
										1	4	7
lies:1,stupid:1,punishment:1	die:1				whore:2,lies:1	love:3,joke:2,grateful:1,opportunity:1,funny:1		love:3,whore:2		2	4	7
kill:1,fuck:1	kill:1	son:2,sister:1,father:1			kill:1,lose:1	perfect:1,good:1,innocent:1,brilliant:1,careful:1,friend:1	sacrifice:2,lord:1	fuck:1	fuck:1	3	4	7
	die:1	family:1	family:1	boy:1	lose:1	save:2,pride:1,adventure:1				4	4	7
fought:1				child:1		wins:2,enjoy:1,champion:1,hope:1				5	4	7
fighting:1						please:2,good:1,thank:1,welcome:1	mercy:2			6	4	7
						like:1				7	4	7
					hurt:1	better:1				8	4	7
		father:1,aunt:1			worse:3	better:1				9	4	7
	dying:1									10	4	7
fuck:2,poisoned:1,kill:1,killing:1	kill:1,dead:1,killing:1			man:1	kill:1,killing:1			fuck:2	fuck:2	11	4	7
fuck:1		brother:1		man:1		welcome:1,thank:1		fuck:1	fuck:1,bloody:1	12	4	7
	ghost:1					surprised:1,friend:1	lord:1			13	4	7
cut:1			gate:2,gates:1	men:1,man:1		hoping:1,freeze:1	lord:1			14	4	7
		brothers:1				agree:1	lord:2			15	4	7
					lonesome:1	like:1	lord:1			16	4	7
bother:1	dies:1	sister:4,father:2		girl:2,ladies:1		love:1,pretty:1		love:1		17	4	7
kill:1,damn:1	kill:1	wives:1,wife:1			kill:1	gratitude:2,better:1,warm:1,surprised:1			damn:1,bloody:1	18	4	7
fucking:1,fighting:1	dead:1			man:1	risked:1,risk:1	friend:2,strong:1		fucking:1,cock:1	fucking:1,cock:1,bloody:1	19	4	7
bastard:1,kill:1,shit:1,evil:1	kill:1				kill:1,shit:1	like:2,great:1,good:1,liked:1			bastard:1,shit:1	20	4	7
			window:1,door:1	woman:1		well:1,like:1,hope:1				21	4	7
revenge:1,war:1,killing:1	die:1,war:1,killing:1	sons:1		women:2	revenge:1,war:1,killing:1	talents:2,favor:1,wise:1,forgive:1,respect:1				22	4	7
enemy:1,kill:1,enemies:1	kill:1				enemy:1,kill:1,enemies:1	best:2,well:1				23	4	7
				lady:1	disturb:2	please:1				24	4	7
lies:2			bath:1	lady:1	lies:2	good:2,devoted:1,humor:1,joke:1,jokes:1,strength:1,truth:1,best:1	lord:1			25	4	7
trick:1,lies:1,piss:1				men:1,man:1	lies:1,screaming:1	creates:1,bravest:1,truth:1		lust:1	piss:1	26	4	7
spite:1		daughter:1	home:1	men:1	doubt:1,upset:1,sin:1	well:1,thank:1	lord:1,sin:1			27	4	7
lies:1		daughter:1			lies:1	strong:1,truth:1	lord:1			28	4	7
killed:1,fight:1	killed:1	brother:1			killed:1	trust:3,good:1				29	4	7
dumped:1,brutality:1	slaughtering:1	sons:1		men:3,man:2,boys:1,girls:1,babies:1	dumped:1	like:4,faith:2,treat:1,pleasuring:1,freed:1	faith:2			30	4	7
evil:3,fought:1,argue:1,war:1,enemies:1	war:1	sons:1,father:1		men:1,man:1	war:1,enemies:1	good:2,helping:1,freedom:1,kindness:1,fine:1	priests:1			31	4	7
cunts:1,fucking:1	die:1				whore:1	well:1		fucking:1,whore:1	cunts:1,fucking:1	32	4	7
					wrong:1,hurt:1	like:1,thanks:1				33	4	7
cut:1,stupid:1		brother:2				like:2,reward:1,nice:1				34	4	7
		father:1,brother:1	bedding:1		worst:1,worse:1	playing:1				35	4	7
				lady:2	hurt:1	comfort:1,treat:1,agree:1	lord:1			36	4	7
				people:2,lady:1	difficult:1	good:2,easy:2,thank:1,nicely:1,peacetime:1,wonderful:1,thanks:1,best:1,nice:1				37	4	7
		daughters:1,mother:1	home:1	people:2,girl:1		like:2,sure:1,pretty:1				38	4	7
offend:1,screwing:1,offensive:1,kill:1	kill:1			lady:5,people:2	screwing:1,kill:1	interesting:1,like:1,truly:1	lord:1	screwing:1	screwing:1	39	4	7
	dead:1	brotherhood:1,father:1,mother:1		boy:1,lady:1		like:2,trusted:1				40	4	7
ugly:1,hates:1	dead:2	sister:1,aunt:1,brotherhood:1		lady:1		better:1,liked:1,well:1,like:1,friendly:1	lord:1			41	4	7
hated:1		married:1	house:1	lady:1		sure:2	lord:1			42	4	7
		sister:2,daughter:1			worried:1	kind:2,great:1,honest:1,like:1				43	4	7
bother:1,killed:1	killed:1,dead:1				desperately:1,killed:1,difficult:1	enthusiasm:1,care:1,true:1,shares:1,joy:1				44	4	7
		sister:2,father:1,family:1	family:1	boy:1,girl:1		easier:1,promised:1,like:1				45	4	7
killed:1	killed:1	brother:2,mother:1		baby:1	disappointment:1,killed:1			cock:2	cock:2	46	4	7
	die:1	sister:1		children:1	wrong:1,disagree:1	perfect:1,hope:1				47	4	7
raped:1,killed:1,killing:1	killed:1,killing:1			children:1	wronged:2,killed:1,killing:1	champion:1		raped:1		48	4	7
			home:1							49	4	7
dangerous:2,bothers:1		family:1,mother:1	door:1,family:1	people:4,person:1,girls:1	scary:1	certainly:1,safe:1,well:1,like:1,important:1	lord:3			50	4	7
stupid:1		married:1	door:3	children:1	ruin:3,ruined:2,ruining:1	like:2,careful:1				51	4	7
kill:1	kill:1	aunt:2,mother:1	home:1		kill:1,worry:1	better:1,like:1				52	4	7
		mother:1		child:1	hurt:1	love:2,beautiful:1,loved:1,strength:1,better:1,opportunity:1		love:2,loved:1		53	4	7
		aunt:1					lord:1			54	4	7
		aunt:1				like:1				55	4	7
liar:1,lied:1	dead:1	sister:1,father:1,husband:1,mother:1		people:1,child:1	whore:2,liar:1,empty:1,lied:1	kissed:3,promise:1,love:1,like:1		kissed:3,whore:2,love:1		56	4	7
killed:1	killed:1	wife:2			killed:1	sweet:2,silly:1				57	4	7
		sister:1				loved:1		loved:1		58	4	7
										59	4	7
						playing:1				0	4	8
										1	4	8
fucking:2					wrong:1	ready:1		fucking:2	fucking:2	2	4	8
cunt:1			maiden:1	baby:2,girls:1,man:1		like:1		cock:1	cock:1,cunt:1	3	4	8
bitch:2,dumb:1				baby:1	dumb:1	kind:1,well:1,care:1			bitch:2,dumb:1	4	4	8
										5	4	8
	slaughter:1	brothers:2								6	4	8
cut:1,shit:1	dead:2			self:1,men:1	worst:1,shit:1		mormont:1		shit:1	7	4	8
	dies:1			men:1		good:1				8	4	8
ridiculous:1					ridiculous:1					9	4	8
				boys:1	shame:1	interested:3,grace:2,love:1,well:1,care:1		naked:1,love:1		10	4	8
						precious:1,grace:1				11	4	8
cut:2,kill:1	kill:1			boy:1	kill:1	precious:1,pride:1				12	4	8
										13	4	8
		son:1				bright:1,strong:1,proud:1				14	4	8
						sure:1,like:1,proud:1	lord:1			15	4	8
										16	4	8
	die:2,dead:2,drowned:1	son:1				faith:1,good:1,treat:1	lord:2,faith:1			17	4	8
fought:3		father:1		men:1	shame:3	honor:3,safe:1	lord:1			18	4	8
hell:1,fuck:1			gates:1,home:1	woman:2,boy:1,men:1			hell:1	fuck:1	hell:1,fuck:1	19	4	8
fought:1		grandfather:1	home:2		sad:1	great:1,important:1,true:1	lord:1			20	4	8
	death:1,suicide:1	families:1	families:1	lady:4,man:1	whoremonger:1	cared:1,great:1,beauty:1	lord:1	whoremonger:1		21	4	8
brutal:1	suicide:1	married:1,niece:1	door:1	girl:2,lady:2,boy:1		adored:1,like:1,assure:1				22	4	8
damn:1		uncle:1,daughter:1	room:1,kitchen:1	girl:1,child:1		please:1,truth:1,comfortable:1	lord:4		damn:1	23	4	8
lies:2,humiliated:1,torture:1		married:1,father:1,son:1			lies:2	friends:1	lord:2			24	4	8
		aunt:2,father:1	gates:1	lady:2,boy:1,woman:1,man:1	smuggled:1	safe:2,loved:1,true:1,well:1,friends:1,fine:1	lords:1,lord:1	loved:1		25	4	8
jealous:1		aunt:1,uncle:1,father:1		lady:2,woman:1	jealous:1	happy:2,loved:1,kind:1,love:1,truth:1,kiss:1,free:1	lord:5,confessed:1	loved:1,love:1,kiss:1		26	4	8
		aunt:1	door:2,doors:1	girl:1	whore:1	promised:2,loved:1,calm:1,sweet:1	lord:1	loved:1,whore:1		27	4	8
fought:1,mad:1	suicide:1	son:1	houses:1	boy:2,lady:1	mad:1	great:1,courage:1,well:1	lord:2			28	4	8
destroy:1,damn:1	die:1,dead:1	sister:1,son:1	house:1	boy:1,men:1,boys:1	destroy:1	support:3,adored:1,friend:1,loved:1	lord:2	loved:1	damn:1	29	4	8
										30	4	8
										31	4	8
				man:2						32	4	8
fighting:2						profits:1				33	4	8
poisoned:1,poison:1	died:1	married:1,brother:1		child:2						34	4	8
killed:2,fought:1	killed:2,dead:1,alive:1	father:1		man:2	killed:2	forgive:3,please:2,love:2,loved:1		love:2,loved:1		35	4	8
										36	4	8
	dead:1	father:1		boy:1	unimportant:1	thanks:1	lords:1			37	4	8
										38	4	8
		father:1,son:1	bath:1			promise:1,honor:1				39	4	8
				child:2,girl:1						40	4	8
			door:1	man:1		better:1,happy:1				41	4	8
killing:2,kill:2,weapon:1,killer:1,stupid:1,damn:1,killed:1,shit:1	kill:2,killing:2,die:1,killer:1,killed:1			men:1	kill:2,killing:2,shit:1,weapon:1,killer:1,killed:1,sad:1	happy:2,pride:1,great:1,good:1,like:1			damn:1,shit:1	42	4	8
	died:1	aunt:1,niece:1,family:1	gate:1,family:1	lady:3,ladies:1		well:1,honor:1	lords:1		bloody:2	43	4	8
	die:3,death:1,dies:1	uncle:1,mother:1	beds:1,home:1	people:1	worry:2	safe:2	lord:1			44	4	8
						thank:1,helps:1,innocence:1	lord:1			45	4	8
punishment:1,fight:1	die:2	nephew:1,sons:1,brothers:1		men:1		well:1,like:1				46	4	8
killing:2	killing:2,suicide:1	cousins:2,cousin:2	garden:1		killing:2	happier:2,well:1,kind:1,laughing:1,like:1				47	4	8
moron:1,morons:1				person:1,men:1		interests:2,joke:1,certainly:1,great:1,smartest:1				48	4	8
	slaughter:1		garden:1	men:1		sure:1,like:1				49	4	8
murdered:1,fuck:1	murdered:1,dying:1	father:1,family:1	family:1	men:1,children:1,women:1	dread:1			fuck:1	fuck:1	50	4	8
killed:1	killed:1				killed:1,weeping:1					51	4	8
fight:2,fighting:1						like:2,good:1,luck:1				52	4	8
killed:2,kill:1,fight:1	killed:2,die:1,kill:1	father:1,mother:1		man:2,men:1	killed:2,kill:1	thank:1,innocence:1	mercy:1			53	4	8
shit:1	dead:1	brother:1		man:1	shit:1				shit:1	54	4	8
murdered:3,raped:3,killed:2	murdered:3,killed:2,die:1	sister:1		children:2	killed:2		confess:1	raped:3		55	4	8
murdered:1,killed:1,raped:1	murdered:1,killed:1			children:1	killed:1			raped:1		56	4	8
killed:3,raped:2,murdered:1	killed:3,die:1,murdered:1,dying:1			children:3	killed:3		confessed:1	raped:2		57	4	8
killed:1,raped:1	death:1,killed:1		house:1	children:1	killed:1	like:1		raped:1		58	4	8
						playing:1				59	4	8
										0	4	9
										1	4	9
						like:1				2	4	9
	die:1			baby:1		love:2,like:1		love:2		3	4	9
		father:1,wife:1		children:1,women:1		interesting:1,like:1,cares:1				4	4	9
				person:2	worst:1					5	4	9
						good:1				6	4	9
fucked:3				man:1		good:1,nice:1		fucked:3	fucked:3	7	4	9
killed:2,killing:1	killed:2,killing:1				killed:2,killing:1	fun:1,lover:1,like:1,nice:1		lover:1		8	4	9
kill:1	kill:1				kill:1	friends:1				9	4	9
						better:1,assure:1,wonderful:1,true:1				10	4	9
	death:1			girl:1		love:4,friend:1		love:4		11	4	9
				person:1,girl:1,girls:1,child:1	difficult:1	like:2,win:1,affections:1,succeeded:1				12	4	9
killed:1	death:1,killed:1		gate:1,bed:1		killed:1,lost:1	loves:1		loves:1		13	4	9
fucking:1			gate:3	baby:1,women:1		please:1,brave:1,well:1,best:1		fucking:1	fucking:1	14	4	9
			gate:1			ready:2				15	4	9
										16	4	9
				boys:1		like:2				17	4	9
hating:1				person:1	whore:1,difficult:1	clever:2	lord:1	whore:1		18	4	9
kill:1,killed:1,fighting:1,fight:1	kill:1,killed:1	brothers:1	room:1		kill:1,killed:1	safe:1,won:1,free:1				19	4	9
	die:2			men:1,man:1		promise:3,won:2				20	4	9
kill:3,weapons:1	kill:3				kill:3,weapons:1	perfect:1	hells:1			21	4	9
kill:1	kill:1	son:1		baby:1	kill:1	well:1				22	4	9
kill:1	kill:1			men:1	kill:1	well:1				23	4	9
		brothers:1								24	4	9
fucking:2,cunts:1	die:1					good:1		fucking:2	fucking:2,cunts:1	25	4	9
attacking:1		brother:1	gate:1							26	4	9
fucking:1				man:1				fucking:1	fucking:1	27	4	9
shit:2,kill:1,fight:1	die:1,kill:1	brothers:1		men:1	shit:2,kill:1				shit:2	28	4	9
						promise:1				29	4	9
attack:1		brother:1	gate:1,gates:1	men:1,children:1						30	4	9
				man:1		won:1				31	4	9
										32	4	9
										33	4	9
			gate:1							34	4	9
	dead:1					well:1				35	4	9
										36	4	9
										37	4	9
bastards:1			gate:3	men:1	lazy:1	won:2			bastards:1	38	4	9
			gate:1							39	4	9
fucking:1			gate:1					fucking:1	fucking:1	40	4	9
			gate:1	men:2						41	4	9
weapon:1,fight:1					weapon:1					42	4	9
cut:1						won:1				43	4	9
fuckers:1,fight:1		brothers:1	gate:2	boys:1		enjoy:1,well:1	lord:1	fuckers:1	fuckers:1	44	4	9
	die:1,death:1	father:2,mother:1,wife:1		men:1,children:1		save:2,win:1,please:1,honor:1,glory:1				45	4	9
						won:1				46	4	9
				boy:1						47	4	9
										48	4	9
										49	4	9
										50	4	9
				boys:1						51	4	9
						cheer:1				52	4	9
				boy:1,man:1						53	4	9
defenses:1				men:1	defenses:1	great:2,promised:1				54	4	9
kill:6,fighting:1,warring:1	kill:6		homes:1		kill:6,lose:2,warring:1	won:1				55	4	9
			gate:1							56	4	9
		brothers:1	gate:1		lower:1					57	4	9
					lose:1	promised:1	mormont:1			58	4	9
						original:1				59	4	9
						playing:1				0	4	10
										1	4	10
										2	4	10
kill:1	kill:1				kill:1	better:1,hoping:1,trusting:1,trust:1,loyalty:1,truly:1				3	4	10
kill:1,poison:1	kill:1,dead:1				kill:1					4	4	10
killed:2,fought:1	killed:2,dead:1		home:1	men:3	low:3,killed:2	strongest:1,well:1,friend:1				5	4	10
kill:1	die:2,kill:1,dead:1		gates:1	men:2,people:2,man:1	kill:1,worse:1	strong:1,like:1,honest:1				6	4	10
kill:2,attacking:1,killing:1	kill:2,killing:1			man:2,men:1	kill:2,killing:1	peace:1,like:1				7	4	10
										8	4	10
				people:1						9	4	10
	slaughter:1,died:1	father:1	address:1	men:2,boy:1,man:1		true:2,pleasure:1,grace:1				10	4	10
killed:1,tortured:1	killed:1,dead:1	father:3,son:1		man:1	killed:1	grace:3,honorable:1,well:1				11	4	10
dangerous:1,poison:1,arrogance:1				man:1		grand:2,well:2,grace:2,great:1,ease:1,save:1,best:1			bloody:1	12	4	10
					difficult:1,weaken:1	grace:3,save:1,well:1,thank:1				13	4	10
		married:1,marries:1,brother:1,son:1		person:1	smug:1	great:1,vital:1,won:1,interested:1,commitment:1,care:1				14	4	10
battle:1,fight:1	dead:1	son:1	house:1,room:1	boy:2		like:2,truth:2,won:1				15	4	10
		family:3,brother:1	family:3	children:1		won:1,true:1,proud:1				16	4	10
kill:2,blame:1,cut:1,killed:1,mad:1	kill:2,killed:1	family:2,father:1,mother:1	family:2	infant:1	kill:2,killed:1,mad:1	like:1,accept:1				17	4	10
		brother:1		people:1		love:3,jokes:1,lover:1,care:1		love:3,lover:1		18	4	10
offend:1		family:1	house:1,family:1,home:1	children:2	lost:1	safe:2,great:1,agreed:1,well:1,admiration:1,promise:1,hope:1,admires:1,grace:1,friend:1,freed:1				19	4	10
destroy:1,fought:1				man:1,children:1,people:1	destroy:1	grace:3,freedom:2,love:1,like:1,respect:1,please:1,thank:1		love:1		20	4	10
				men:1		advantage:1,thank:1,friend:1				21	4	10
				girl:2		grace:1				22	4	10
										23	4	10
										24	4	10
	died:1	brothers:1		men:1,children:1,women:1		like:1				25	4	10
torture:2,foe:1	die:1,alive:1			men:1,man:1		treat:1,friend:1				26	4	10
killing:1	dead:2,funeral:1,killing:1			boy:1	killing:1	loved:1,kind:1,love:1,free:1		loved:1,love:1		27	4	10
										28	4	10
										29	4	10
										30	4	10
										31	4	10
										32	4	10
	die:1				lost:1	save:1				33	4	10
				men:1,children:1						34	4	10
										35	4	10
	die:1	brother:1								36	4	10
	died:1				lost:1	like:2				37	4	10
shit:1,fight:1			gate:2	people:2	shit:1	good:1,like:1			bloody:2,shit:1	38	4	10
fighting:2	dead:1	father:2,mother:1	home:1	boys:2	losing:1	blessings:1,well:1	blessings:1			39	4	10
fucking:1		mother:1	gate:1	girl:1		good:1,safety:1,care:1	sacred:1	fucking:1	fucking:1,bloody:1	40	4	10
dumb:1,bitch:1	dead:4	aunt:1			wrong:1,dumb:1	safety:2			dumb:1,bitch:1	41	4	10
kill:1	kill:1				kill:1					42	4	10
										43	4	10
killer:1,bitch:1	killer:1				killer:1				bitch:1	44	4	10
fuck:1,killed:1	die:1,killed:1,alive:1			woman:1	killed:1	like:1		fuck:1	fuck:1	45	4	10
fucked:1,cut:1,kill:1,fuck:1	kill:1	sister:2		boy:2,girl:1	kill:1	please:4,ready:1,promising:1,pretty:1,happy:1	mercy:1	fucked:1,fuck:1	fucked:1,fuck:1,bloody:1	46	4	10
kill:2	kill:2				kill:2					47	4	10
kill:2	kill:2	son:1,mother:1	door:1		kill:2,whore:1	helping:1,good:1,friends:1,free:1		whore:1		48	4	10
		brother:1				thank:1				49	4	10
										50	4	10
										51	4	10
		brother:1								52	4	10
murdered:1,fight:1	die:1,murdered:1,dead:1	father:1,son:1				admire:1,pleasure:1,respect:1,loved:1		loved:1		53	4	10
kill:1,poison:1	die:1,kill:1,dead:1	son:3,father:1			whore:2,kill:1	dignity:1		whore:2		54	4	10
		son:2				trust:1,friend:1				55	4	10
										56	4	10
war:1	war:1		home:2	child:1	war:1	please:1,free:1				57	4	10
										58	4	10
										59	4	10
										0	5	1
										1	5	1
										2	5	1
										3	5	1
										4	5	1
		father:2				sure:1				5	5	1
						friend:1				6	5	1
		father:1			witch:1					7	5	1
						beautiful:1,dear:1,won:1,like:1,promised:1				8	5	1
				children:2						9	5	1
	mourners:1			ladies:1		grace:2,honored:1	lords:1			10	5	1
enemy:1,murdered:1,enemies:1	dead:3,murdered:1	father:2		man:1	enemy:1,enemies:1	sure:1				11	5	1
killed:2,stupidity:1	killed:2	father:1		man:1	killed:2	loved:1,free:1		loved:1		12	5	1
										13	5	1
fucking:1								fucking:1	fucking:1	14	5	1
shit:2,fucking:1			home:1	people:1	shit:2,disaster:1,worse:1	like:2,better:1,supporting:1,friends:1,best:1		fucking:1	shit:2,fucking:1	15	5	1
kill:1,shit:1,killing:1	kill:1,killing:1	father:1			kill:1,whore:1,shit:1,killing:1	better:1	lord:3	whore:1	shit:1	16	5	1
						like:1				17	5	1
										18	5	1
										19	5	1
killed:1	killed:1	sons:1		people:1	killed:1	grace:2				20	5	1
angry:2,fighting:1	buried:1	sons:1	residence:1	men:1,man:1	risk:1,lost:1	grace:2,freedom:1,honor:1,easier:1,graces:1	temple:1			21	5	1
										22	5	1
						well:1,like:1				23	5	1
hates:2,killed:1	killed:1	brothers:1		men:1,people:1,man:1	killed:1	good:1,sure:1	lord:1			24	5	1
				lady:1		good:2				25	5	1
bastard:1						good:1,grace:1	lord:1	virgin:1	bastard:1	26	5	1
damn:1	dead:1	brother:1,brothers:1		men:3,girl:1	wrong:1	play:1,good:1,love:1,great:1,affection:1,grace:1		love:1	damn:1	27	5	1
				citizens:1		grace:2,freedom:1,loyalty:1,admire:1,won:1,likes:1,respect:1,convince:1				28	5	1
attack:2,war:1	war:1	sons:1		boys:2,girl:1	war:1	great:3,like:1	lord:4			29	5	1
		brother:1		lady:1	doubt:1	good:1,safe:1,improved:1,thank:1,promises:1	lord:1			30	5	1
		mother:1		girls:1		safe:2,cares:1,well:1,like:1,care:1				31	5	1
fight:1	dead:1			boys:1,ladies:1,men:1,girls:1	disappoint:1	trust:2,honorable:1,good:1,well:1	lord:3,lords:1			32	5	1
		father:1		person:1	shock:1	kind:1,trust:1,thank:1,truly:1				33	5	1
	alive:1	cousin:1,uncle:1,son:1				grace:2,certain:1,sure:1,trusted:1	religion:1		bloody:1	34	5	1
					doubt:1	forgiveness:1,forgive:1				35	5	1
		father:1		person:1		ready:1,peace:1,like:1	soul:2,pray:1,mercy:1			36	5	1
						lovely:1,wonderful:1,fine:1				37	5	1
		brother:1		lady:2						38	5	1
	dead:1	married:1,brother:1,mother:1		woman:1		please:1,like:1,lucky:1				39	5	1
dangerous:2,kill:1	kill:1	brother:1,family:1	family:1	man:1	risked:1,kill:1	friend:1,free:1				40	5	1
